dataid,active_record,building_type,city,state,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,egauge_1s_min_time,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,water_ert_min_time,water_ert_max_time,water_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,number_of_nests,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines,energy_storage_system,energy_storage_system_l1,energy_storage_system_l2
6723,yes,Single-Family Home 001 (Master),San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-12 13:15:00-05:00,2019-04-04 23:59:00-05:00,95%,,,,,,,2015-09-01,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
8193,yes,Single-Family Home 001 (Master),San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-03 10:23:00-05:00,2017-01-09 14:37:00-06:00,86%,,,,,,,2015-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11202,yes,Single-Family Home 001 (Master),San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11203,yes,Single-Family Home 001 (Master),San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-15 21:05:00-05:00,2016-03-14 20:58:00-05:00,87%,,,,,,,2015-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5941,yes,Single-Family Home 001 (Master),San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-23 08:40:00-05:00,2018-03-28 01:51:00-05:00,98%,,,,,,,2015-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6896,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-10,,2011.0,2152.0,1315.0,837.0,0.0,0.0,0.0,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,
8847,yes,Single-Family Home 001 (Master),Austin,Texas,2015-09-24 00:00:00-05:00,2021-12-29 04:59:00-06:00,100%,2019-03-13 19:00:00-05:00,2021-12-29 04:00:00-06:00,100%,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,yes,yes,,,,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2015-09-17,,2015.0,1260.0,374.0,886.0,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
3227,yes,Single-Family Home 001 (Master),San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,yes,Single-Family Home 001 (Master),San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-01 19:37:00-05:00,2018-05-16 07:47:00-05:00,46%,,,,,,,2015-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-07,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
6236,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8344,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-07,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,
6845,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6667,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-04 00:00:00-05:00,2016-07-28 23:28:00-05:00,9%,,,,,,,2015-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-11 11:37:49-05:00,2018-12-28 23:52:07.598419-06:00,96%,,,,2015-11-04,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,
4465,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3783,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-11,2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,,Single-Family Home 001 (Master),Austin,Texas,2016-08-06 00:00:00-05:00,2018-04-23 02:32:00-05:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,2016-01-01,2018-08-20,2011.0,938.0,478.0,460.0,,,,,,,,,,1.0,,,,,,,yes,,,,yes,,,,,,,,
1354,yes,Single-Family Home 001 (Master),Austin,Texas,2016-01-13 00:00:00-06:00,2021-12-29 04:59:00-06:00,99%,2019-03-18 19:00:00-05:00,2021-12-29 04:00:00-06:00,97%,yes,,,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,2016-01-01,,2008.0,3330.0,,,,,,yes,,,,,,2.0,,,,,,,,,,,,,,,,,,,
6945,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7203,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-28 13:39:44-06:00,2016-11-26 23:59:29-06:00,64%,,,,2016-01-15,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5639,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-09 10:07:19-06:00,2019-04-04 23:38:30.730614-05:00,100%,,,,2016-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-19 15:22:01-06:00,2016-06-16 23:57:36-05:00,57%,,,,2016-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6242,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7155,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
9016,yes,Sales,Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-26 00:23:00-06:00,2016-09-27 11:21:00-05:00,4%,,,,,,,2016-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-13,2019-12-18,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
9175,yes,Sales,Chicago,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-20 08:18:00-05:00,2019-04-04 23:58:00-05:00,27%,,,,,,,2016-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215,,Single-Family Home 001 (Master),Austin,Texas,2016-07-28 00:00:00-05:00,2017-01-23 03:59:00-06:00,100%,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2016-06-14,2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,Single-Family Home 001 (Master),Austin,Texas,2016-07-23 00:00:00-05:00,2018-08-29 03:30:00-05:00,96%,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-14,2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7128,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-14,2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,yes,Single-Family Home 001 (Master),Austin,Texas,2016-06-23 00:00:00-05:00,2021-11-04 22:34:00-05:00,78%,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,2019-11-18 15:04:00-06:00,2020-10-17 12:02:00-05:00,77%,2016-06-14,,2007.0,9227.27,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
621,yes,Single-Family Home 001 (Master),Austin,Texas,2016-06-21 00:00:00-05:00,2021-12-29 04:59:00-06:00,96%,2019-03-15 19:00:00-05:00,2021-12-29 04:00:00-06:00,81%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,yes,,,,,,,yes,,yes,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-14,,1959.0,7804.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8198,yes,Single-Family Home 001 (Master),Austin,Texas,2016-06-28 00:00:00-05:00,2021-12-29 04:59:00-06:00,100%,2019-03-12 09:01:46-05:00,2021-12-29 04:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2016-06-14,,1964.0,840.0,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
8506,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9389,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,,Single-Family Home 001 (Master),Austin,Texas,2016-06-24 00:00:00-05:00,2020-08-09 05:59:00-05:00,74%,2019-04-06 00:00:00-05:00,2020-08-09 05:00:00-05:00,84%,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,2016-06-20,2020-08-14,,,,,,,,yes,,6.85,,,,,,,,,,,yes,,,,yes,,,,,,,,
6605,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-27,2017-09-01,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
4378,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-27,2021-05-18,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
2650,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-27,2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,yes,Single-Family Home 001 (Master),Austin,Texas,2019-03-02 01:00:00-06:00,2021-06-09 06:59:00-05:00,99%,2019-03-02 01:00:00-06:00,2021-06-07 01:00:00-05:00,99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-27,,2008.0,7970.73,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
1764,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926,yes,Single-Family Home 001 (Master),austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5541,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-27,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
5924,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948,yes,Single-Family Home 001 (Master),Allen,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
5715,yes,Single-Family Home 001 (Master),Austin,Texas,2019-07-19 05:00:00-05:00,2021-12-29 04:59:00-06:00,98%,2019-07-19 05:00:00-05:00,2021-12-24 21:00:00-06:00,98%,yes,,,,,,,,,,,,,yes,,,yes,,yes,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,yes,yes,,,,,yes,,,,,yes,,,,,,,,,,,2019-12-08 21:19:00-06:00,2021-04-09 14:40:00-05:00,81%,2016-07-29,,2016.0,3304.0,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
6272,,Apartment,Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-04,2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
3924,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-09,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
4866,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9214,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-12,2018-02-19,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
5144,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6199,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6982,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8204,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-19,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
2205,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-20 00:00:00-05:00,2018-02-21 04:59:00-06:00,44%,,,,,,,2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6915,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5656,yes,Single-Family Home 001 (Master),Austin,Texas,2018-09-01 00:00:00-05:00,2021-12-29 04:59:00-06:00,100%,2019-03-05 18:00:00-06:00,2021-12-29 04:00:00-06:00,100%,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2016-10-19,,2014.0,1540.0,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
5862,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,yes,Single-Family Home 001 (Master),San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-25 15:25:01.787293-06:00,2016-12-08 23:59:49.850418-06:00,90%,,,,,,,2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8417,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
